中央频道,#genre#
海南卫视,http://183.162.252.133:352/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
海南卫视,http://58.213.65.146:352/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0,0.3
海南卫视,http://222.134.19.31:352/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
海南卫视,http://58.220.211.90:352/tsfile/live/0120_2.m3u8?key=txiptv&playlive=1&authid=0,0.24
海南卫视,http://60.212.2.115:352/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
深圳卫视,http://111.160.27.70:35793/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
深圳卫视,http://175.18.189.238:9998/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
深圳卫视,http://42.225.184.181:19901/tsfile/live/1141_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
深圳卫视,http://60.209.125.254:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
深圳卫视,http://222.174.239.62:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
深圳卫视,http://218.58.136.82:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,2.77
深圳卫视,http://218.13.14.6:60050/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
深圳卫视,http://59.39.89.130:60901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0,2.27
深圳卫视,http://59.39.89.130:60901/tsfile/live/0125_11.m3u8?key=txiptv&playlive=1&authid=0,2.27
深圳卫视,http://220.202.110.48:9003/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
深圳卫视,http://182.32.159.129:9933/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
深圳卫视,http://39.164.180.36:19901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0,1.97
深圳卫视,http://124.94.156.159:8089/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&down=1,1.89
深圳卫视,http://222.89.56.77:19901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
深圳卫视,http://60.214.104.110:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
深圳卫视,http://112.99.195.122:65000/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
深圳卫视,http://60.172.130.146:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
深圳卫视,http://222.173.108.238:352/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
深圳卫视,http://58.19.38.162:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
深圳卫视,http://113.218.229.47:8081/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
深圳卫视,http://113.56.95.69:53765/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
深圳卫视,http://110.7.130.241:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
深圳卫视,http://110.7.130.241:9901udp://@225.1.2.3:32190,1.01
深圳卫视,http://182.91.124.224:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
深圳卫视,http://183.186.89.111:8899/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
深圳卫视,http://39.150.96.141:65535/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
深圳卫视,http://39.150.96.141:65535udp://@224.1.1.32:10032,0.72
深圳卫视,http://120.198.95.220:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1,0.71
深圳卫视,http://122.137.77.73:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
深圳卫视,http://118.250.39.0:10888/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
深圳卫视,http://182.37.169.94:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
深圳卫视,http://61.133.10.250:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
深圳卫视,http://183.162.252.133:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
深圳卫视,http://218.29.168.146:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
深圳卫视,http://58.213.65.146:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
深圳卫视,http://60.8.49.38:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
深圳卫视,http://116.131.190.210:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
深圳卫视,http://222.134.19.31:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
深圳卫视,http://58.220.211.90:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
深圳卫视,http://60.212.2.115:352/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
湖北卫视,http://111.160.27.70:35793/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
湖北卫视,http://175.18.189.238:9998/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
湖北卫视,http://42.225.184.181:19901/tsfile/live/1143_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
湖北卫视,http://60.209.125.254:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
湖北卫视,http://222.174.239.62:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
湖北卫视,http://218.58.136.82:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
湖北卫视,http://218.13.14.6:60050/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
湖北卫视,http://59.39.89.130:60901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0,2.27
湖北卫视,http://59.39.89.130:60901/tsfile/live/0125_12.m3u8?key=txiptv&playlive=1&authid=0,2.27
湖北卫视,http://220.202.110.48:9003/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
湖北卫视,http://182.32.159.129:9933/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
湖北卫视,http://39.164.180.36:19901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
湖北卫视,http://124.94.156.159:8089/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&down=1,1.89
湖北卫视,http://222.89.56.77:19901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
湖北卫视,http://60.214.104.110:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
湖北卫视,http://112.99.195.122:65000/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
湖北卫视,http://60.172.130.146:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
湖北卫视,http://58.19.38.162:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
湖北卫视,http://113.218.229.47:8081/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
湖北卫视,http://113.56.95.69:53765/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
湖北卫视,http://110.7.130.241:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
湖北卫视,http://110.7.130.241:9901udp://@225.1.2.3:32171,1.01
湖北卫视,http://182.91.124.224:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
湖北卫视,http://183.186.89.111:8899/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
湖北卫视,http://39.150.96.141:65535/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
湖北卫视,http://39.150.96.141:65535udp://@224.1.1.33:10033,0.72
湖北卫视,http://120.198.95.220:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&down=1,0.71
湖北卫视,http://122.137.77.73:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
湖北卫视,http://118.250.39.0:10888/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
湖北卫视,http://182.37.169.94:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
湖北卫视,http://61.133.10.250:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
湖北卫视,http://183.162.252.133:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
湖北卫视,http://218.29.168.146:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
湖北卫视,http://58.213.65.146:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
湖北卫视,http://60.8.49.38:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
湖北卫视,http://116.131.190.210:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
湖北卫视,http://222.134.19.31:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
湖北卫视,http://58.220.211.90:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
湖北卫视,http://60.212.2.115:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
湖南卫视,http://111.160.27.70:35793/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
湖南卫视,http://175.18.189.238:9998/tsfile/live/0117_2.m3u8?key=txiptv&playlive=1&authid=0,4.75
湖南卫视,http://42.225.184.181:19901/tsfile/live/1140_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
湖南卫视,http://60.209.125.254:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
湖南卫视,http://222.174.239.62:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
湖南卫视,http://218.58.136.82:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
湖南卫视,http://183.215.134.239:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,2.77
湖南卫视,http://218.13.14.6:60050/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
湖南卫视,http://59.39.89.130:60901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0,2.27
湖南卫视,http://59.39.89.130:60901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0,2.27
湖南卫视,http://220.202.110.48:9003/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
湖南卫视,http://182.32.159.129:9933/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
湖南卫视,http://39.164.180.36:19901/tsfile/live/0128_2.m3u8?key=txiptv&playlive=0&authid=0,1.97
湖南卫视,http://124.94.156.159:8089/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&down=1,1.89
湖南卫视,http://222.89.56.77:19901/tsfile/live/0128_2.m3u8?key=txiptv&playlive=0&authid=0,1.81
湖南卫视,http://60.214.104.110:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
湖南卫视,http://112.99.195.122:65000/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
湖南卫视,http://60.172.130.146:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
湖南卫视,http://222.173.108.238:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
湖南卫视,http://58.19.38.162:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
湖南卫视,http://113.218.229.47:8081/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
湖南卫视,http://113.56.95.69:53765/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
湖南卫视,http://110.7.130.241:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
湖南卫视,http://110.7.130.241:9901udp://@225.1.2.3:32187,1.01
湖南卫视,http://182.91.124.224:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
湖南卫视,http://183.186.89.111:8899/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
湖南卫视,http://39.150.96.141:65535/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
湖南卫视,http://39.150.96.141:65535udp://@224.1.1.24:10024,0.72
湖南卫视,http://120.198.95.220:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&down=1,0.71
湖南卫视,http://122.137.77.73:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
湖南卫视,http://118.250.39.0:10888/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
湖南卫视,http://182.37.169.94:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
湖南卫视,http://61.133.10.250:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
湖南卫视,http://183.162.252.133:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
湖南卫视,http://218.29.168.146:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
湖南卫视,http://58.213.65.146:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
湖南卫视,http://60.8.49.38:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
湖南卫视,http://116.131.190.210:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
湖南卫视,http://222.134.19.31:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
湖南卫视,http://58.220.211.90:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
湖南卫视,http://60.212.2.115:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
甘肃卫视,http://111.160.27.70:35793/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
甘肃卫视,http://175.18.189.238:9998/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
甘肃卫视,http://60.209.125.254:352/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
甘肃卫视,http://222.174.239.62:352/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
甘肃卫视,http://1.195.30.9:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,3.02
甘肃卫视,http://218.58.136.82:352/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
甘肃卫视,http://218.13.14.6:60050/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
甘肃卫视,http://59.39.89.130:60901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0,2.27
甘肃卫视,http://39.164.180.36:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
甘肃卫视,http://124.94.156.159:8089/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&down=1,1.89
甘肃卫视,http://222.89.56.77:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
甘肃卫视,http://60.214.104.110:352/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
甘肃卫视,http://39.150.96.141:65535/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
甘肃卫视,http://39.150.96.141:65535udp://@224.1.1.49:10049,0.72
甘肃卫视,http://118.250.39.0:10888/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
甘肃卫视,http://182.37.169.94:352/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
甘肃卫视,http://58.213.65.146:352/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
甘肃卫视,http://60.8.49.38:352/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
甘肃卫视,http://116.131.190.210:352/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
甘肃卫视,http://58.220.211.90:352/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
西藏卫视,http://111.160.27.70:35793/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
西藏卫视,http://175.18.189.238:9998/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
西藏卫视,http://60.209.125.254:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
西藏卫视,http://222.174.239.62:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
西藏卫视,http://1.195.30.9:19901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,3.02
西藏卫视,http://218.58.136.82:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
西藏卫视,http://218.13.14.6:60050/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
西藏卫视,http://59.39.89.130:60901/tsfile/live/0125_3.m3u8?key=txiptv&playlive=1&authid=0,2.27
西藏卫视,http://59.39.89.130:60901/tsfile/live/0125_4.m3u8?key=txiptv&playlive=1&authid=0,2.27
西藏卫视,http://220.202.110.48:9003/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
西藏卫视,http://124.94.156.159:8089/tsfile/live/1100_1.m3u8?key=txiptv&playlive=1&down=1,1.89
西藏卫视,http://60.214.104.110:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
西藏卫视,http://112.99.195.122:65000/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
西藏卫视,http://58.19.38.162:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
西藏卫视,http://113.218.229.47:8081/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
西藏卫视,http://39.150.96.141:65535/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
西藏卫视,http://39.150.96.141:65535udp://@224.1.1.53:10053,0.72
西藏卫视,http://182.37.169.94:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
西藏卫视,http://61.133.10.250:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
西藏卫视,http://58.213.65.146:352/tsfile/live/0120_4.m3u8?key=txiptv&playlive=1&authid=0,0.3
西藏卫视,http://60.8.49.38:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
西藏卫视,http://116.131.190.210:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
西藏卫视,http://222.134.19.31:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
贵州卫视,http://111.160.27.70:35793/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
贵州卫视,http://175.18.189.238:9998/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
贵州卫视,http://60.209.125.254:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
贵州卫视,http://222.174.239.62:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
贵州卫视,http://1.195.30.9:19901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,3.02
贵州卫视,http://218.58.136.82:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
贵州卫视,http://218.13.14.6:60050/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
贵州卫视,http://59.39.89.130:60901/tsfile/live/0125_15.m3u8?key=txiptv&playlive=1&authid=0,2.27
贵州卫视,http://59.39.89.130:60901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0,2.27
贵州卫视,http://220.202.110.48:9003/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
贵州卫视,http://39.164.180.36:19901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
贵州卫视,http://124.94.156.159:8089/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1,1.89
贵州卫视,http://222.89.56.77:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
贵州卫视,http://60.214.104.110:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
贵州卫视,http://112.99.195.122:65000/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
贵州卫视,http://60.172.130.146:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
贵州卫视,http://58.19.38.162:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
贵州卫视,http://113.218.229.47:8081/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
贵州卫视,http://113.56.95.69:53765/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
贵州卫视,http://110.7.130.241:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
贵州卫视,http://110.7.130.241:9901udp://@225.1.2.3:32174,1.01
贵州卫视,http://182.91.124.224:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
贵州卫视,http://39.150.96.141:65535/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
贵州卫视,http://39.150.96.141:65535udp://@224.1.1.38:10038,0.72
贵州卫视,http://120.198.95.220:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&down=1,0.71
贵州卫视,http://118.250.39.0:10888/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
贵州卫视,http://182.37.169.94:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
贵州卫视,http://61.133.10.250:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
贵州卫视,http://183.162.252.133:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
贵州卫视,http://218.29.168.146:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
贵州卫视,http://58.213.65.146:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
贵州卫视,http://60.8.49.38:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
贵州卫视,http://116.131.190.210:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
贵州卫视,http://222.134.19.31:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
贵州卫视,http://58.220.211.90:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
贵州卫视,http://60.212.2.115:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
辽宁卫视,http://111.160.27.70:35793/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
辽宁卫视,http://175.18.189.238:9998/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
辽宁卫视,http://60.209.125.254:352/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
辽宁卫视,http://222.174.239.62:352/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
辽宁卫视,http://1.195.30.9:19901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,3.02
辽宁卫视,http://218.58.136.82:352/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
辽宁卫视,http://218.13.14.6:60050/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
辽宁卫视,http://59.39.89.130:60901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0,2.27
辽宁卫视,http://59.39.89.130:60901/tsfile/live/0125_13.m3u8?key=txiptv&playlive=1&authid=0,2.27
辽宁卫视,http://220.202.110.48:9003/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
辽宁卫视,http://182.32.159.129:9933/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
辽宁卫视,http://39.164.180.36:19901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
辽宁卫视,http://124.94.156.159:8089/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&down=1,1.89
辽宁卫视,http://222.89.56.77:19901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
